Timestep,ActorLoss,ActorLossMovingAvg,CriticLoss,CriticLossMovingAvg,ActorGradNorm,ActorGradNormMovingAvg,CriticGradNorm,CriticGradNormMovingAvg
16000,91.815,167.266,181.672,711.097,0.017,0.022,0.475,0.441
16500,150.215,166.749,520.917,705.334,0.013,0.021,0.442,0.441
17000,193.066,167.523,1127.677,717.755,0.056,0.022,0.441,0.441
17500,171.355,167.633,1386.303,736.857,0.015,0.022,0.396,0.439
18000,76.283,165.095,240.818,723.078,0.01,0.022,0.383,0.438
18500,174.517,165.35,717.577,722.929,0.008,0.021,0.418,0.437
19000,178.171,165.687,1088.846,732.559,0.068,0.023,0.434,0.437
19500,133.906,164.872,864.556,735.943,0.006,0.022,0.398,0.436
20000,43.151,161.829,116.132,720.448,0.017,0.022,0.326,0.433
20500,61.315,159.378,178.199,707.222,0.02,0.022,0.403,0.433
21000,151.806,159.198,600.032,704.67,0.009,0.022,0.418,0.432
21500,210.257,160.385,825.966,707.491,0.02,0.022,0.449,0.433
22000,31.065,157.446,113.827,693.999,0.022,0.022,0.329,0.43
22500,48.914,155.034,111.064,681.045,0.019,0.022,0.364,0.429
23000,115.267,154.17,355.644,673.971,0.01,0.021,0.462,0.43
23500,78.623,152.562,180.303,663.467,0.011,0.021,0.489,0.431
24000,142.443,152.351,448.866,658.996,0.028,0.021,0.495,0.432
24500,101.608,151.316,221.348,650.065,0.029,0.021,0.463,0.433
25000,86.547,150.02,391.106,644.885,0.01,0.021,0.387,0.432
25500,69.965,148.451,399.644,640.077,0.028,0.021,0.394,0.431
26000,161.247,148.697,609.373,639.486,0.037,0.022,0.405,0.431
26500,297.296,151.501,2452.653,673.697,0.05,0.022,0.446,0.431
27000,134.421,151.184,1463.505,688.323,0.042,0.023,0.417,0.431
27500,183.429,151.771,1400.018,701.263,0.008,0.022,0.403,0.43
28000,93.146,150.724,454.734,696.861,0.01,0.022,0.386,0.429
28500,250.258,152.47,1912.377,718.186,0.021,0.022,0.405,0.429
29000,128.362,152.054,522.852,714.818,0.012,0.022,0.419,0.429
29500,76.601,150.775,365.193,708.892,0.022,0.022,0.387,0.428
30000,157.701,150.891,705.239,708.831,0.012,0.022,0.421,0.428
30500,164.638,151.116,661.428,708.054,0.029,0.022,0.464,0.429
31000,246.442,152.654,1301.342,717.623,0.04,0.022,0.439,0.429
31500,29.51,150.699,241.593,710.067,0.042,0.022,0.376,0.428
32000,41.488,148.993,179.259,701.773,0.01,0.022,0.329,0.426
32500,64.071,147.686,177.441,693.706,0.036,0.022,0.415,0.426
33000,195.116,148.405,1118.578,700.144,0.006,0.022,0.417,0.426
33500,183.896,148.934,1182.505,707.343,0.069,0.023,0.437,0.426
34000,90.277,148.072,189.135,699.723,0.008,0.023,0.451,0.427
34500,153.179,148.146,993.129,703.975,0.055,0.023,0.426,0.427
35000,20.979,146.329,34.026,694.404,0.009,0.023,0.325,0.425
35500,201.882,147.112,989.431,698.56,0.008,0.023,0.437,0.425
36000,222.507,148.159,950.606,702.06,0.078,0.024,0.405,0.425
36500,218.211,149.118,1626.452,714.723,0.009,0.023,0.421,0.425
37000,106.628,148.544,558.941,712.618,0.023,0.023,0.422,0.425
37500,130.21,148.3,749.619,713.111,0.035,0.023,0.421,0.425
38000,74.322,147.326,410.247,709.126,0.021,0.023,0.375,0.424
38500,96.055,146.66,460.209,705.893,0.005,0.023,0.391,0.424
39000,85.528,145.877,432.845,702.393,0.021,0.023,0.364,0.423
39500,203.13,146.601,1051.455,706.811,0.025,0.023,0.404,0.423
40000,166.605,146.851,415.042,703.164,0.084,0.024,0.443,0.423
40500,196.201,147.461,1343.767,711.073,0.052,0.024,0.446,0.423
41000,-5.075,145.601,58.156,703.111,0.007,0.024,0.088,0.419
41500,112.814,145.206,766.247,703.871,0.042,0.024,0.412,0.419
42000,156.767,145.343,799.738,705.012,0.031,0.024,0.439,0.419
42500,205.302,146.049,2945.352,731.369,0.084,0.025,0.417,0.419
43000,34.69,144.754,87.144,723.878,0.005,0.025,0.388,0.419
43500,158.557,144.912,1574.858,733.66,0.056,0.025,0.418,0.419
44000,204.426,145.589,992.89,736.606,0.029,0.025,0.458,0.419
44500,141.471,145.542,1165.271,741.422,0.038,0.025,0.405,0.419
45000,308.938,147.358,1920.736,754.526,0.068,0.026,0.415,0.419
45500,164.886,147.551,1132.318,758.677,0.08,0.026,0.435,0.419
46000,109.479,147.137,291.682,753.601,0.062,0.027,0.41,0.419
46500,136.548,147.023,357.641,749.343,0.005,0.027,0.497,0.42
47000,16.107,145.63,34.155,741.735,0.017,0.027,0.427,0.42
47500,157.898,145.759,473.852,738.915,0.009,0.026,0.461,0.421
48000,113.225,145.42,657.988,738.072,0.029,0.026,0.408,0.42
48500,228.296,146.275,1303.482,743.901,0.023,0.026,0.427,0.421
49000,58.503,145.379,98.523,737.316,0.008,0.026,0.42,0.421
49500,79.124,144.71,503.434,734.953,0.012,0.026,0.385,0.42
50000,179.211,145.055,645.48,734.059,0.011,0.026,0.462,0.421
50500,141.812,143.875,1384.832,735.847,0.038,0.026,0.411,0.42
51000,150.887,142.651,772.389,730.725,0.028,0.026,0.431,0.419
51500,255.206,143.486,1689.077,742.754,0.022,0.026,0.433,0.419
52000,119.569,142.658,337.788,737.79,0.024,0.026,0.438,0.418
52500,159.197,143.125,561.637,739.444,0.034,0.026,0.433,0.418
53000,196.287,144.894,1255.167,751.836,0.024,0.026,0.423,0.417
53500,43.063,144.584,153.763,751.361,0.013,0.026,0.363,0.416
54000,165.016,144.789,1191.491,758.999,0.03,0.026,0.417,0.416
54500,128.399,145.794,494.652,763.406,0.055,0.026,0.396,0.416
55000,35.291,145.123,156.651,762.753,0.025,0.026,0.289,0.415
55500,125.287,144.729,844.335,764.736,0.027,0.026,0.405,0.414
56000,144.393,144.707,1119.97,772.257,0.006,0.026,0.394,0.414
56500,130.336,145.238,511.178,775.947,0.037,0.026,0.439,0.414
57000,13.557,141.629,180.317,752.619,0.02,0.026,0.215,0.412
57500,190.752,142.296,786.135,756.962,0.024,0.027,0.446,0.412
58000,12.509,140.465,13.612,750.472,0.005,0.026,0.357,0.411
58500,129.764,140.318,283.021,749.314,0.086,0.027,0.418,0.411
59000,72.196,139.794,251.318,748.708,0.07,0.028,0.429,0.411
59500,121.301,138.776,727.02,742.433,0.009,0.028,0.359,0.41
60000,59.374,136.867,120.508,732.491,0.026,0.028,0.429,0.409
60500,176.572,136.135,1351.921,728.811,0.018,0.028,0.413,0.41
61000,237.143,136.315,1674.496,737.679,0.055,0.028,0.445,0.409
61500,246.963,137.059,2565.684,756.708,0.032,0.028,0.427,0.409
62000,53.15,135.05,120.252,748.121,0.041,0.028,0.366,0.408
62500,171.287,134.688,1123.135,749.93,0.013,0.029,0.417,0.408
63000,110.723,133.756,488.341,744.757,0.021,0.029,0.421,0.408
63500,190.242,135.301,1141.162,755.109,0.01,0.028,0.429,0.409
64000,38.95,134.303,101.529,752.519,0.046,0.029,0.405,0.408
64500,188.887,136.111,1473.441,767.194,0.014,0.028,0.407,0.409
65000,56.762,134.025,142.302,754.718,0.013,0.028,0.389,0.409
65500,99.16,132.088,624.554,744.741,0.016,0.028,0.405,0.409
66000,39.229,131.562,66.43,743.589,0.006,0.028,0.399,0.408
66500,174.762,131.808,753.534,745.915,0.048,0.028,0.406,0.408
67000,143.145,131.309,677.006,741.408,0.021,0.028,0.416,0.407
67500,205.39,131.649,1663.829,744.183,0.015,0.028,0.395,0.407
68000,119.002,132.076,672.394,748.499,0.043,0.028,0.419,0.408
68500,162.634,131.957,816.462,749.488,0.054,0.029,0.392,0.408
69000,107.504,131.251,444.577,743.045,0.016,0.028,0.415,0.407
69500,163.714,131.549,883.023,743.23,0.03,0.028,0.413,0.408
70000,75.856,131.876,314.8,745.217,0.026,0.028,0.414,0.408
70500,204.511,133.308,1099.494,754.43,0.033,0.029,0.394,0.408
71000,108.317,132.873,219.854,750.628,0.075,0.029,0.414,0.408
71500,161.109,132.381,1828.567,760.654,0.011,0.029,0.4,0.408
72000,219.381,134.265,823.355,767.749,0.083,0.03,0.452,0.409
72500,16.306,133.938,57.184,767.21,0.035,0.03,0.462,0.41
73000,59.678,133.383,138.693,765.041,0.012,0.03,0.372,0.409
73500,177.724,134.374,989.335,773.131,0.016,0.03,0.401,0.408
74000,60.106,133.55,113.188,769.774,0.017,0.03,0.431,0.408
74500,33.575,132.87,92.277,768.484,0.016,0.03,0.408,0.407
75000,197.93,133.984,1098.407,775.557,0.021,0.03,0.425,0.407
75500,103.751,134.322,457.831,776.139,0.022,0.03,0.418,0.408
76000,100.861,133.718,208.251,772.127,0.072,0.03,0.425,0.408
76500,255.277,133.298,2104.634,768.647,0.017,0.03,0.411,0.407
77000,-101.262,130.941,195.19,755.964,0.078,0.03,0.409,0.407
77500,179.696,130.903,1019.19,752.156,0.027,0.03,0.396,0.407
78000,96.263,130.935,184.203,749.45,0.017,0.03,0.472,0.408
78500,156.983,130.002,1074.4,741.071,0.014,0.03,0.389,0.408
79000,88.175,129.6,209.493,737.937,0.029,0.031,0.427,0.408
79500,158.08,130.415,1337.813,747.663,0.015,0.03,0.421,0.408
80000,118.339,130.021,393.766,744.549,0.014,0.03,0.446,0.409
80500,117.24,129.547,209.3,740.027,0.076,0.031,0.459,0.409
81000,109.248,128.175,236.454,729.378,0.012,0.031,0.489,0.409
81500,59.796,128.478,194.032,728.903,0.023,0.03,0.403,0.409
82000,179.272,129.856,1107.555,738.186,0.054,0.031,0.44,0.411
82500,232.947,131.545,2161.648,758.028,0.006,0.031,0.406,0.41
83000,165.363,131.247,1652.657,763.369,0.014,0.031,0.382,0.41
83500,199.115,131.399,965.5,761.199,0.043,0.03,0.397,0.41
84000,181.417,132.311,873.593,768.043,0.018,0.031,0.425,0.409
84500,279.171,133.571,1579.558,773.907,0.034,0.03,0.443,0.41
85000,106.728,134.428,403.392,777.601,0.005,0.03,0.415,0.411
85500,109.314,133.502,469.818,772.405,0.015,0.03,0.397,0.41
86000,83.253,132.11,301.997,765.919,0.02,0.03,0.411,0.41
86500,265.158,132.579,2900.408,778.658,0.01,0.03,0.394,0.41
87000,211.419,133.627,2010.684,793.176,0.01,0.03,0.408,0.41
87500,333.158,135.657,2372.918,809.409,0.031,0.03,0.436,0.41
