Timestep,ActorLoss,ActorLossMovingAvg,CriticLoss,CriticLossMovingAvg,ActorGradNorm,ActorGradNormMovingAvg,CriticGradNorm,CriticGradNormMovingAvg
55000,-46.838,-38.197,252.942,456.009,0.0,0.008,0.451,0.436
55500,-19.387,-38.294,136.542,456.599,0.0,0.008,0.486,0.437
56000,-35.024,-37.968,223.728,449.965,0.0,0.008,0.455,0.437
56500,-29.861,-37.745,220.259,445.252,0.0,0.008,0.441,0.437
57000,-24.105,-37.461,98.122,437.591,0.0,0.008,0.432,0.437
57500,-11.208,-36.561,48.932,423.543,0.006,0.008,0.455,0.437
58000,-13.781,-36.185,47.562,415.589,0.008,0.008,0.424,0.436
58500,19.497,-35.607,111.007,412.748,0.0,0.008,0.44,0.436
59000,-31.773,-35.736,205.202,412.018,0.0,0.008,0.456,0.436
59500,-77.851,-36.169,756.782,416.551,0.0,0.008,0.436,0.436
60000,-30.421,-36.18,199.812,414.579,0.0,0.008,0.454,0.436
60500,-23.714,-35.499,196.848,398.261,0.003,0.008,0.452,0.436
61000,-16.297,-35.422,53.716,395.788,0.0,0.008,0.467,0.436
61500,-18.533,-33.895,70.675,378.242,0.001,0.008,0.445,0.436
62000,6.663,-33.2,35.965,371.009,0.001,0.008,0.368,0.436
62500,10.9,-32.885,48.734,369.067,0.0,0.008,0.441,0.436
63000,-95.954,-33.336,1044.675,372.115,0.0,0.008,0.447,0.435
63500,-15.514,-33.069,124.374,369.33,0.0,0.007,0.281,0.434
64000,-26.994,-32.816,177.678,363.898,0.0,0.007,0.435,0.433
64500,-32.035,-32.718,83.636,359.954,0.0,0.007,0.45,0.433
65000,-24.834,-32.647,172.918,358.385,0.0,0.007,0.458,0.433
65500,-27.052,-31.322,170.942,323.475,0.0,0.007,0.469,0.433
66000,-25.958,-31.084,168.563,319.473,0.0,0.007,0.474,0.433
66500,37.098,-30.363,214.643,314.897,0.0,0.007,0.469,0.434
67000,-26.739,-30.212,164.412,309.917,0.0,0.007,0.448,0.433
67500,-9.603,-29.852,43.113,307.052,0.0,0.007,0.433,0.433
68000,-24.447,-29.596,160.221,302.209,0.0,0.007,0.461,0.433
68500,3.828,-29.261,54.212,300.115,0.0,0.007,0.341,0.432
69000,-16.479,-28.815,85.366,291.596,0.0,0.006,0.435,0.432
69500,-25.315,-28.989,152.969,292.662,0.0,0.006,0.442,0.432
70000,-25.532,-28.856,150.954,288.072,0.0,0.006,0.465,0.432
70500,3.284,-28.647,14.135,287.308,0.0,0.006,0.285,0.43
71000,-24.481,-28.397,146.862,282.849,0.0,0.006,0.429,0.43
71500,8.785,-28.226,124.126,283.346,0.0,0.006,0.333,0.431
72000,-26.497,-27.616,142.679,277.355,0.0,0.006,0.427,0.431
72500,-74.335,-28.093,745.505,279.107,0.0,0.006,0.418,0.431
73000,9.969,-27.577,28.86,273.768,0.0,0.006,0.445,0.431
73500,8.1,-27.235,23.617,272.973,0.0,0.006,0.4,0.431
74000,-23.775,-27.019,134.926,268.85,0.0,0.006,0.471,0.431
74500,25.657,-26.744,174.194,269.517,0.0,0.006,0.447,0.433
75000,-22.768,-26.377,131.539,265.506,0.0,0.006,0.471,0.433
75500,23.256,-25.989,119.01,265.077,0.0,0.005,0.474,0.433
76000,-23.693,-25.724,128.381,261.171,0.0,0.005,0.449,0.433
76500,11.213,-25.487,44.664,261.026,0.0,0.005,0.416,0.433
77000,-6.388,-25.205,17.941,258.628,0.0,0.005,0.437,0.433
77500,6.493,-23.936,25.97,235.799,0.0,0.005,0.394,0.433
78000,-28.117,-23.677,122.117,232.1,0.0,0.005,0.456,0.433
78500,19.784,-23.129,69.703,231.031,0.0,0.005,0.463,0.433
79000,-105.315,-23.795,1683.175,243.088,0.0,0.005,0.449,0.433
79500,-15.592,-23.095,66.237,232.791,0.0,0.005,0.459,0.433
80000,-20.653,-22.66,115.667,229.309,0.0,0.005,0.477,0.433
80500,-7.856,-21.96,20.186,220.74,0.0,0.005,0.446,0.433
81000,-31.346,-21.89,112.643,217.356,0.0,0.004,0.455,0.433
81500,25.004,-21.874,170.319,216.026,0.0,0.003,0.436,0.434
82000,-20.157,-21.669,109.826,212.731,0.0,0.003,0.476,0.434
82500,27.967,-20.844,173.625,210.294,0.0,0.003,0.437,0.434
83000,-21.676,-20.402,107.524,207.972,0.0,0.003,0.464,0.434
83500,-7.483,-20.151,28.792,205.856,0.0,0.003,0.424,0.434
84000,-17.188,-19.827,104.531,202.736,0.0,0.003,0.451,0.434
84500,13.327,-20.104,60.214,199.033,0.0,0.003,0.471,0.434
85000,-21.375,-19.774,102.261,197.006,0.0,0.003,0.469,0.434
