Timestep,ActorLoss,ActorLossMovingAvg,CriticLoss,CriticLossMovingAvg,ActorGradNorm,ActorGradNormMovingAvg,CriticGradNorm,CriticGradNormMovingAvg
81000,30.27,6.503,52.286,58.345,0.001,0.011,0.484,0.418
81500,-7.537,6.173,12.471,57.699,0.001,0.01,0.496,0.419
82000,-17.819,5.911,34.232,57.922,0.0,0.01,0.498,0.42
82500,-0.638,5.905,0.199,56.638,0.002,0.01,0.457,0.419
83000,-1.014,5.895,0.186,55.465,0.001,0.01,0.457,0.419
83500,8.113,5.976,12.369,55.589,0.005,0.01,0.452,0.423
84000,3.046,6.007,0.88,55.598,0.001,0.01,0.447,0.427
84500,-2.672,5.972,1.914,55.614,0.017,0.011,0.444,0.428
85000,2.425,5.861,4.341,55.361,0.003,0.011,0.485,0.428
85500,-0.72,5.743,3.599,55.15,0.049,0.011,0.22,0.426
86000,5.138,5.853,9.53,55.206,0.009,0.011,0.39,0.426
86500,7.06,5.925,6.996,55.275,0.0,0.011,0.497,0.427
87000,21.277,6.055,66.807,55.629,0.0,0.011,0.497,0.429
87500,-20.651,5.816,116.834,56.78,0.0,0.011,0.499,0.429
88000,-4.511,5.765,2.325,56.799,0.001,0.011,0.495,0.432
88500,-4.495,5.563,2.109,56.007,0.0,0.011,0.496,0.432
89000,-4.219,5.509,5.832,56.05,0.001,0.011,0.485,0.434
89500,21.98,5.632,57.899,56.073,0.0,0.011,0.479,0.434
90000,-2.495,5.623,1.764,56.084,0.0,0.01,0.491,0.435
90500,15.662,5.81,29.316,56.365,0.001,0.01,0.494,0.435
91000,-5.897,5.811,3.161,56.333,0.0,0.01,0.491,0.435
91500,17.93,6.048,30.371,56.587,0.001,0.01,0.498,0.435
92000,-6.222,5.94,3.695,56.595,0.006,0.01,0.448,0.435
92500,-3.386,5.168,4.233,53.678,0.001,0.01,0.499,0.436
93000,10.897,4.925,13.973,53.291,0.001,0.01,0.477,0.436
93500,16.4,4.88,30.884,53.145,0.0,0.01,0.498,0.436
94000,4.834,4.614,8.89,52.205,0.002,0.01,0.474,0.436
94500,1.084,4.694,6.765,52.094,0.001,0.01,0.243,0.434
95000,-6.026,4.896,3.28,51.764,0.001,0.009,0.486,0.434
95500,12.717,5.024,21.902,51.943,0.0,0.009,0.496,0.438
96000,14.175,5.211,26.313,52.139,0.001,0.009,0.453,0.439
96500,1.964,5.125,6.871,52.08,0.0,0.009,0.498,0.439
97000,2.333,5.067,1.199,51.972,0.009,0.009,0.447,0.439
97500,-8.192,4.861,10.459,51.9,0.0,0.009,0.498,0.44
98000,0.794,4.868,2.304,51.87,0.005,0.008,0.145,0.439
98500,1.786,4.96,2.643,51.789,0.0,0.008,0.495,0.439
99000,-10.254,4.728,14.705,51.717,0.002,0.008,0.498,0.44
99500,3.079,4.467,10.859,50.544,0.001,0.008,0.476,0.44
100000,-9.172,4.2,19.742,50.474,0.001,0.008,0.495,0.441
100500,10.456,4.483,22.473,50.335,0.001,0.008,0.496,0.442
101000,-7.036,4.666,8.136,49.375,0.0,0.008,0.493,0.442
101500,18.091,4.824,27.896,49.45,0.0,0.007,0.497,0.446
102000,38.266,5.276,180.36,51.113,0.0,0.007,0.498,0.447
102500,4.824,5.247,4.839,51.028,0.0,0.007,0.494,0.448
103000,2.4,5.609,8.43,50.107,0.027,0.007,0.343,0.447
103500,4.838,5.594,11.749,50.038,0.01,0.007,0.29,0.449
104000,1.727,5.512,4.05,49.961,0.04,0.008,0.278,0.447
104500,-6.227,5.198,9.526,49.334,0.003,0.008,0.427,0.447
105000,0.037,5.009,5.323,48.916,0.001,0.008,0.17,0.444
105500,-5.319,4.96,4.967,48.928,0.001,0.008,0.394,0.447
106000,-11.027,5.132,25.824,48.066,0.0,0.008,0.445,0.447
106500,1.848,5.006,2.528,47.639,0.0,0.008,0.277,0.446
107000,-1.04,4.939,7.968,47.645,0.001,0.008,0.156,0.443
107500,32.694,4.801,159.592,47.49,0.0,0.007,0.452,0.443
108000,-15.415,4.671,30.825,47.736,0.0,0.007,0.459,0.446
108500,-4.441,3.632,5.52,41.472,0.001,0.007,0.447,0.446
109000,-7.56,3.533,10.57,41.344,0.006,0.007,0.464,0.45
109500,8.831,3.206,29.297,39.344,0.003,0.007,0.417,0.45
110000,-15.348,3.325,31.316,38.733,0.001,0.007,0.457,0.45
110500,-7.98,2.932,11.152,37.854,0.001,0.007,0.441,0.45
111000,-15.073,3.008,34.14,37.376,0.005,0.007,0.446,0.45
111500,22.327,2.867,68.883,36.94,0.0,0.007,0.448,0.45
112000,0.513,2.814,4.237,36.764,0.014,0.006,0.106,0.447
112500,11.339,3.171,31.568,35.828,0.008,0.006,0.442,0.447
113000,-15.896,3.178,35.106,35.806,0.001,0.006,0.458,0.448
113500,10.444,3.767,14.865,32.139,0.0,0.006,0.465,0.447
114000,-15.855,3.804,35.17,32.076,0.042,0.007,0.436,0.447
114500,-4.914,3.68,9.788,31.949,0.016,0.007,0.429,0.446
115000,-24.944,2.846,31.112,31.06,0.002,0.007,0.425,0.445
115500,31.97,3.19,123.226,32.278,0.001,0.007,0.462,0.445
116000,-13.148,3.07,35.401,32.548,0.0,0.006,0.472,0.446
116500,-8.352,2.531,20.244,31.132,0.001,0.006,0.411,0.446
117000,-8.129,2.82,15.359,30.184,0.001,0.006,0.444,0.445
117500,12.926,2.988,34.245,30.119,0.0,0.006,0.452,0.445
118000,-14.203,2.99,37.255,30.295,0.0,0.006,0.467,0.445
118500,9.133,3.272,31.706,30.293,0.0,0.006,0.443,0.444
119000,-23.155,2.92,65.116,30.835,0.0,0.006,0.498,0.444
119500,11.492,2.938,75.442,31.397,0.0,0.006,0.497,0.444
120000,-6.185,2.945,5.925,31.367,0.005,0.006,0.472,0.444
120500,8.588,2.662,9.528,30.457,0.0,0.006,0.496,0.444
121000,1.433,2.499,11.805,30.374,0.007,0.006,0.441,0.444
121500,-0.132,2.036,4.37,28.373,0.001,0.006,0.464,0.443
122000,2.706,2.105,2.165,28.28,0.0,0.006,0.489,0.443
122500,28.632,2.372,89.901,29.144,0.0,0.006,0.497,0.444
123000,-3.491,2.553,2.75,28.732,0.001,0.005,0.44,0.444
123500,0.981,2.8,8.327,28.386,0.001,0.005,0.457,0.444
124000,2.355,2.453,10.53,26.914,0.0,0.005,0.421,0.443
124500,6.545,2.281,9.084,26.303,0.0,0.005,0.496,0.443
125000,13.355,2.429,18.929,26.434,0.001,0.005,0.471,0.444
125500,-11.953,2.462,13.392,26.292,0.0,0.005,0.499,0.444
126000,4.274,2.635,9.078,26.137,0.0,0.005,0.499,0.444
126500,25.095,2.514,89.163,25.751,0.009,0.005,0.494,0.444
127000,-11.102,2.435,13.018,25.782,0.001,0.004,0.498,0.445
127500,13.429,2.068,24.581,24.089,0.002,0.004,0.499,0.445
128000,6.961,2.215,5.873,23.929,0.005,0.004,0.498,0.446
128500,2.18,2.131,14.009,23.781,0.004,0.004,0.465,0.445
129000,-10.882,2.036,15.361,23.888,0.001,0.004,0.497,0.445
129500,30.251,2.236,89.697,24.657,0.001,0.004,0.499,0.445
130000,-10.989,2.137,14.204,24.701,0.001,0.004,0.489,0.446
130500,-1.132,1.871,2.501,24.135,0.001,0.004,0.497,0.447
131000,-2.783,1.54,2.206,23.635,0.001,0.004,0.449,0.446
131500,10.347,1.719,15.731,23.667,0.001,0.004,0.493,0.446
132000,12.16,2.019,18.027,23.505,0.001,0.004,0.495,0.446
132500,7.823,2.103,20.854,23.712,0.0,0.004,0.448,0.446
133000,2.304,2.136,2.105,23.731,0.018,0.004,0.463,0.446
133500,11.814,2.173,23.874,23.846,0.003,0.004,0.491,0.446
134000,-5.404,2.089,6.876,23.906,0.0,0.004,0.498,0.447
134500,-25.806,1.858,101.466,24.901,0.0,0.004,0.499,0.448
135000,2.348,1.857,13.712,24.995,0.0,0.004,0.453,0.447
135500,-11.867,1.745,33.788,25.297,0.001,0.003,0.498,0.45
136000,13.266,1.827,36.749,25.569,0.0,0.003,0.484,0.451
136500,-24.044,1.516,56.512,26.064,0.0,0.003,0.499,0.451
137000,-7.611,1.227,6.148,25.458,0.0,0.003,0.497,0.451
137500,0.824,1.442,1.832,24.308,0.001,0.003,0.497,0.451
138000,-11.191,1.375,19.256,24.477,0.001,0.003,0.497,0.451
138500,13.602,1.556,12.239,24.578,0.001,0.003,0.499,0.451
139000,-10.154,1.496,10.197,24.622,0.001,0.003,0.499,0.451
139500,-4.301,1.234,4.397,24.087,0.0,0.003,0.499,0.451
140000,17.726,1.436,32.945,24.399,0.0,0.003,0.46,0.451
140500,-0.251,1.277,3.455,24.14,0.0,0.003,0.449,0.451
141000,-10.846,1.227,17.106,24.28,0.0,0.003,0.492,0.451
141500,-3.328,1.015,4.945,24.025,0.001,0.003,0.472,0.45
142000,-0.768,1.069,1.889,24.007,0.005,0.003,0.471,0.451
142500,19.283,1.296,57.777,24.543,0.0,0.003,0.5,0.451
143000,4.314,1.23,10.428,24.507,0.001,0.003,0.472,0.45
143500,-10.046,0.965,11.441,24.313,0.0,0.003,0.498,0.45
144000,-13.969,0.777,20.524,24.429,0.001,0.003,0.497,0.451
144500,-20.019,0.566,74.542,25.107,0.0,0.003,0.5,0.453
145000,-7.847,0.548,19.62,25.27,0.002,0.003,0.482,0.453
145500,-10.024,0.321,25.747,25.309,0.0,0.003,0.499,0.453
146000,-0.017,0.179,0.001,25.046,0.002,0.003,0.44,0.453
146500,8.171,0.241,18.06,25.158,0.002,0.003,0.492,0.453
147000,-0.064,0.217,0.002,25.146,0.001,0.003,0.469,0.453
147500,-0.23,0.297,0.027,25.041,0.001,0.003,0.485,0.453
148000,0.003,0.289,0.0,25.018,0.0,0.003,0.029,0.452
148500,1.138,0.282,0.52,24.997,0.0,0.003,0.497,0.452
149000,-0.006,0.385,0.0,24.85,0.0,0.003,0.046,0.448
149500,-0.209,0.352,0.019,24.742,0.0,0.003,0.499,0.448
150000,-0.032,0.443,0.0,24.544,0.0,0.003,0.277,0.446
150500,-0.551,0.333,0.071,24.32,0.0,0.003,0.493,0.446
151000,0.001,0.404,0.0,24.239,0.0,0.003,0.009,0.441
151500,-0.492,0.218,0.077,23.961,0.0,0.003,0.479,0.441
152000,0.003,-0.165,0.0,22.157,0.0,0.003,0.019,0.436
152500,-0.082,-0.214,0.002,22.109,0.0,0.003,0.49,0.436
153000,-0.02,-0.238,0.0,22.024,0.0,0.003,0.129,0.434
153500,0.48,-0.282,0.07,21.907,0.0,0.002,0.445,0.435
154000,-0.05,-0.3,0.001,21.867,0.0,0.002,0.385,0.436
154500,1.442,-0.223,0.771,21.779,0.001,0.002,0.463,0.437
155000,-0.032,-0.224,0.0,21.726,0.0,0.002,0.197,0.437
155500,1.449,-0.156,1.63,21.693,0.0,0.002,0.357,0.436
156000,-0.014,-0.046,0.0,21.435,0.0,0.002,0.087,0.433
156500,-0.035,-0.065,0.001,21.409,0.0,0.002,0.291,0.433
157000,-0.038,-0.055,0.001,21.33,0.0,0.002,0.245,0.434
157500,0.643,-0.375,0.272,19.736,0.0,0.002,0.491,0.434
158000,-0.243,-0.223,0.013,19.428,0.0,0.002,0.491,0.435
158500,-0.497,-0.184,0.074,19.374,0.0,0.002,0.497,0.435
159000,-0.036,-0.109,0.0,19.268,0.0,0.002,0.194,0.432
159500,-6.305,-0.26,14.216,19.117,0.0,0.002,0.493,0.433
160000,-0.036,-0.107,0.0,18.804,0.0,0.002,0.155,0.43
160500,3.415,0.007,2.942,18.722,0.0,0.002,0.457,0.43
161000,-0.002,0.158,0.0,18.381,0.0,0.002,0.009,0.426
161500,3.072,-0.035,2.582,17.718,0.0,0.002,0.495,0.426
162000,-0.065,-0.041,0.002,17.675,0.001,0.002,0.404,0.429
162500,0.71,-0.147,0.403,17.364,0.0,0.002,0.483,0.43
163000,-3.676,-0.025,2.181,17.034,0.0,0.002,0.47,0.43
163500,0.762,-0.121,0.304,16.889,0.0,0.002,0.453,0.43
164000,-0.029,0.037,0.0,16.537,0.0,0.001,0.114,0.427
164500,-2.495,0.061,2.128,16.461,0.0,0.001,0.498,0.427
165000,4.028,0.351,6.829,16.218,0.0,0.001,0.42,0.427
165500,19.669,0.228,54.497,15.53,0.0,0.001,0.491,0.427
166000,2.423,0.383,1.228,15.189,0.0,0.001,0.469,0.427
166500,-1.33,0.454,0.509,14.991,0.0,0.001,0.495,0.428
167000,-0.033,0.535,0.0,14.838,0.0,0.001,0.237,0.426
167500,11.004,0.515,47.669,14.972,0.0,0.001,0.493,0.427
168000,3.472,0.692,3.593,14.635,0.0,0.001,0.421,0.426
168500,0.419,0.605,0.229,14.321,0.0,0.001,0.395,0.426
169000,-0.049,0.836,0.001,13.669,0.011,0.001,0.495,0.426
169500,2.076,0.742,0.904,12.924,0.0,0.001,0.483,0.426
170000,0.001,0.804,0.0,12.865,0.0,0.001,0.005,0.421
170500,-1.206,0.706,0.415,12.774,0.005,0.001,0.49,0.421
171000,0.005,0.691,0.0,12.656,0.0,0.001,0.023,0.417
