Timestep,ActorLoss,ActorLossMovingAvg,CriticLoss,CriticLossMovingAvg,ActorGradNorm,ActorGradNormMovingAvg,CriticGradNorm,CriticGradNormMovingAvg
86000,0.899,-0.059,23.602,33.585,0.022,0.026,0.796,0.753
86500,-1.035,-0.074,9.52,33.439,0.015,0.027,0.789,0.753
87000,-0.179,-0.086,7.968,33.192,0.046,0.027,0.676,0.752
87500,-0.965,-0.082,41.386,32.714,0.005,0.027,0.8,0.752
88000,1.073,-0.07,5.077,32.275,0.036,0.027,0.768,0.752
88500,-0.188,-0.063,64.54,32.898,0.004,0.026,0.799,0.753
89000,0.093,-0.077,11.128,32.981,0.079,0.025,0.792,0.758
89500,-0.799,-0.085,1.818,32.908,0.018,0.025,0.796,0.758
90000,0.92,-0.076,15.827,32.536,0.018,0.025,0.793,0.758
90500,0.932,-0.065,52.086,30.958,0.004,0.025,0.8,0.758
91000,1.777,-0.032,36.923,30.86,0.007,0.025,0.799,0.758
91500,-1.072,-0.044,36.946,30.887,0.003,0.025,0.799,0.758
92000,2.352,-0.02,8.971,30.329,0.015,0.025,0.788,0.758
92500,0.123,-0.02,15.736,29.863,0.007,0.025,0.789,0.758
93000,-0.157,-0.025,5.468,29.752,0.024,0.026,0.779,0.757
93500,-0.96,-0.041,51.182,29.28,0.009,0.026,0.8,0.757
94000,1.308,-0.028,3.082,28.828,0.034,0.026,0.743,0.757
94500,-0.643,-0.059,29.134,29.024,0.017,0.026,0.799,0.758
95000,0.82,-0.064,65.203,29.58,0.008,0.025,0.8,0.758
95500,0.864,-0.054,37.748,27.6,0.004,0.025,0.799,0.758
96000,0.885,-0.044,10.98,27.664,0.021,0.025,0.797,0.758
96500,-0.484,-0.046,63.57,28.233,0.002,0.025,0.8,0.758
97000,2.05,-0.033,18.879,28.295,0.011,0.025,0.796,0.758
97500,0.351,-0.021,14.891,27.679,0.007,0.025,0.798,0.758
98000,-0.008,-0.046,14.84,26.969,0.0,0.025,0.799,0.758
98500,-1.404,-0.055,13.902,27.091,0.026,0.025,0.794,0.761
99000,-0.293,-0.059,20.927,27.157,0.014,0.025,0.791,0.761
99500,-0.447,-0.077,19.104,27.259,0.009,0.024,0.798,0.761
100000,0.0,-0.069,5.077,27.091,0.0,0.024,0.8,0.761
100500,0.183,-0.057,17.205,27.261,0.001,0.023,0.799,0.762
101000,-1.143,-0.078,4.38,27.133,0.046,0.023,0.77,0.762
101500,-1.971,-0.076,24.954,27.242,0.013,0.023,0.799,0.762
102000,0.028,-0.054,22.582,27.424,0.002,0.022,0.798,0.762
102500,-0.012,-0.052,19.158,27.589,0.001,0.022,0.799,0.763
103000,-1.449,-0.061,56.03,28.052,0.006,0.022,0.798,0.763
103500,0.003,-0.05,31.796,27.43,0.0,0.022,0.799,0.763
104000,-0.707,-0.051,73.226,28.144,0.001,0.022,0.8,0.764
104500,0.271,-0.053,3.674,28.125,0.011,0.022,0.797,0.764
105000,-0.593,-0.056,19.526,28.106,0.008,0.022,0.799,0.764
105500,1.521,-0.024,3.883,27.772,0.13,0.023,0.717,0.763
106000,1.109,-0.018,5.513,27.809,0.038,0.021,0.781,0.764
106500,-0.256,-0.02,22.923,27.964,0.04,0.021,0.589,0.763
107000,-0.551,-0.022,51.603,28.376,0.007,0.021,0.797,0.763
107500,0.555,-0.021,45.641,28.684,0.005,0.021,0.798,0.763
108000,0.672,-0.015,56.017,29.201,0.01,0.02,0.798,0.769
108500,-0.046,-0.017,33.069,28.607,0.001,0.02,0.798,0.769
109000,0.557,-0.014,8.064,28.544,0.027,0.02,0.789,0.769
109500,-0.058,-0.014,39.374,28.816,0.001,0.02,0.799,0.769
110000,0.204,-0.007,11.834,28.525,0.012,0.021,0.792,0.769
110500,-0.011,-0.017,8.904,28.565,0.001,0.02,0.795,0.774
111000,-0.143,-0.035,7.253,28.561,0.164,0.021,0.701,0.773
111500,-0.33,-0.031,37.049,28.739,0.004,0.021,0.799,0.773
112000,-0.46,-0.031,33.991,28.811,0.008,0.021,0.798,0.773
112500,-0.852,-0.027,79.006,29.474,0.003,0.021,0.799,0.773
113000,0.01,-0.024,51.627,29.878,0.002,0.021,0.799,0.774
113500,0.045,-0.016,2.333,29.337,0.026,0.021,0.254,0.768
114000,-0.0,-0.025,26.544,29.542,0.0,0.021,0.8,0.769
114500,-2.295,-0.047,47.121,29.515,0.005,0.021,0.8,0.769
115000,-1.889,-0.062,36.174,29.176,0.018,0.021,0.797,0.769
115500,0.038,-0.063,62.697,29.465,0.001,0.02,0.8,0.769
116000,0.75,-0.047,28.838,28.933,0.009,0.02,0.798,0.769
116500,-0.115,-0.03,10.285,27.794,0.064,0.021,0.215,0.764
117000,-0.021,-0.036,13.643,27.851,0.0,0.02,0.799,0.764
117500,0.065,-0.042,181.11,28.232,0.002,0.02,0.8,0.764
118000,-0.281,-0.045,1.622,28.12,0.152,0.022,0.583,0.762
118500,-1.302,-0.05,5.578,27.808,0.114,0.023,0.745,0.761
119000,-0.559,-0.051,4.73,27.693,0.01,0.023,0.786,0.761
119500,0.029,-0.063,28.765,27.922,0.003,0.022,0.799,0.762
120000,2.189,-0.039,33.127,27.996,0.015,0.022,0.797,0.762
120500,0.305,-0.019,104.279,28.945,0.003,0.022,0.799,0.766
121000,-0.003,-0.017,8.612,28.812,0.002,0.022,0.795,0.766
121500,0.068,-0.005,14.29,28.873,0.01,0.021,0.781,0.766
122000,0.016,0.006,33.368,28.957,0.003,0.021,0.798,0.766
