Timestep,ActorLoss,ActorLossMovingAvg,CriticLoss,CriticLossMovingAvg,ActorGradNorm,ActorGradNormMovingAvg,CriticGradNorm,CriticGradNormMovingAvg
157000,-48.57,-27.451,522.705,386.04,0.212,0.16,0.397,0.399
157500,4.139,-28.116,27.875,383.295,0.264,0.162,0.262,0.397
158000,-119.796,-29.091,1197.281,394.117,0.121,0.162,0.454,0.397
158500,41.193,-29.21,139.677,392.981,0.124,0.162,0.439,0.397
159000,-87.323,-29.882,688.548,399.014,0.155,0.162,0.429,0.398
159500,-41.877,-29.648,326.689,396.974,0.066,0.161,0.451,0.398
160000,-55.569,-30.418,653.681,402.747,0.227,0.162,0.4,0.398
160500,75.279,-30.119,312.793,404.096,0.175,0.163,0.43,0.398
161000,-99.403,-29.991,843.884,399.556,0.135,0.163,0.443,0.397
161500,60.835,-29.154,400.697,401.878,0.127,0.164,0.452,0.398
162000,-35.208,-28.614,85.412,396.569,0.087,0.163,0.446,0.398
162500,64.728,-28.454,289.733,397.449,0.142,0.163,0.445,0.399
163000,-84.203,-28.336,469.608,394.892,0.092,0.162,0.445,0.399
163500,67.568,-28.328,484.639,395.468,0.187,0.162,0.429,0.399
164000,-73.043,-28.501,479.606,397.481,0.233,0.164,0.386,0.398
164500,-34.065,-28.947,96.328,397.797,0.346,0.165,0.315,0.399
165000,-87.28,-29.005,633.716,397.803,0.13,0.165,0.436,0.399
165500,54.353,-28.292,342.643,399.276,0.216,0.166,0.42,0.4
166000,-69.976,-28.076,340.474,394.435,0.236,0.167,0.399,0.4
166500,-0.978,-27.274,53.433,391.015,0.324,0.169,0.011,0.395
167000,-11.902,-26.644,63.935,387.301,0.183,0.17,0.324,0.394
167500,-6.634,-27.065,90.666,386.519,0.148,0.171,0.242,0.392
168000,1.874,-27.61,52.569,382.868,0.278,0.172,0.063,0.388
168500,35.408,-27.423,110.277,383.156,0.12,0.171,0.438,0.389
169000,21.44,-27.486,52.08,383.101,0.18,0.173,0.402,0.389
169500,-25.663,-28.243,62.485,382.261,0.21,0.173,0.382,0.388
170000,-113.93,-28.427,797.588,383.745,0.143,0.174,0.441,0.388
170500,45.843,-28.078,240.537,385.615,0.097,0.174,0.455,0.389
171000,-89.265,-28.764,679.944,391.877,0.14,0.172,0.449,0.391
171500,-12.355,-29.161,79.295,391.582,0.183,0.172,0.323,0.39
172000,-58.979,-29.375,369.623,394.323,0.119,0.172,0.419,0.39
172500,11.932,-29.3,33.691,394.114,0.287,0.173,0.313,0.39
173000,27.696,-28.444,111.307,390.171,0.322,0.175,0.344,0.389
173500,-45.775,-28.97,144.274,391.122,0.247,0.173,0.389,0.393
174000,52.66,-27.656,232.228,387.431,0.272,0.174,0.365,0.392
174500,-53.726,-28.679,302.758,388.069,0.175,0.174,0.429,0.392
175000,-92.365,-28.944,1916.338,403.411,0.13,0.174,0.456,0.392
175500,45.53,-28.757,358.053,406.378,0.135,0.175,0.448,0.393
176000,-66.068,-28.204,720.004,401.318,0.091,0.174,0.468,0.393
176500,16.819,-28.729,84.808,397.002,0.215,0.175,0.384,0.392
177000,-84.712,-29.277,692.151,403.113,0.12,0.175,0.427,0.392
177500,12.752,-28.476,88.937,399.641,0.2,0.176,0.439,0.392
178000,-133.009,-29.011,1268.746,405.349,0.126,0.176,0.45,0.392
178500,36.343,-28.033,94.645,404.69,0.259,0.177,0.38,0.392
179000,-85.053,-28.007,910.874,407.943,0.081,0.175,0.453,0.393
179500,32.169,-26.8,146.464,401.454,0.21,0.175,0.426,0.393
180000,-113.117,-26.694,613.279,394.464,0.329,0.178,0.349,0.391
180500,69.687,-25.396,556.688,395.66,0.092,0.178,0.462,0.392
181000,-89.228,-26.353,880.364,404.182,0.138,0.177,0.406,0.393
181500,57.074,-25.085,349.292,404.272,0.166,0.178,0.445,0.393
182000,-57.772,-24.842,169.784,399.855,0.295,0.179,0.354,0.393
182500,61.231,-23.838,284.393,400.849,0.122,0.179,0.449,0.394
183000,-93.288,-24.726,627.053,406.586,0.09,0.176,0.459,0.397
183500,-38.14,-24.303,93.153,403.276,0.201,0.178,0.372,0.397
184000,-35.882,-24.329,333.255,405.37,0.358,0.18,0.329,0.395
184500,24.644,-23.781,221.486,406.089,0.18,0.181,0.451,0.396
185000,-9.578,-23.517,49.566,404.344,0.31,0.183,0.245,0.395
185500,-80.368,-24.622,447.08,408.159,0.26,0.183,0.392,0.395
186000,-164.659,-26.062,2453.079,431.412,0.167,0.182,0.438,0.396
186500,-25.107,-26.803,71.344,429.282,0.146,0.182,0.429,0.395
187000,-104.224,-27.279,774.875,435.26,0.155,0.182,0.442,0.396
187500,-6.037,-26.477,50.815,432.487,0.358,0.185,0.067,0.392
188000,-112.305,-26.593,2455.084,447.989,0.204,0.185,0.397,0.392
188500,50.087,-26.475,339.846,450.073,0.194,0.186,0.437,0.392
189000,-54.389,-26.631,315.3,451.553,0.196,0.186,0.415,0.391
189500,-11.54,-27.533,112.511,446.514,0.267,0.188,0.21,0.389
190000,-44.394,-27.032,227.062,437.674,0.132,0.188,0.434,0.389
190500,17.447,-27.304,41.469,437.168,0.358,0.19,0.296,0.388
191000,-73.778,-27.034,506.432,432.635,0.099,0.189,0.431,0.388
191500,24.021,-27.419,188.71,430.01,0.248,0.191,0.373,0.387
192000,-47.585,-27.43,420.01,432.227,0.199,0.19,0.413,0.388
192500,52.043,-27.034,355.151,432.429,0.039,0.189,0.473,0.388
193000,-12.562,-26.347,24.218,427.162,0.252,0.19,0.306,0.387
193500,69.802,-26.046,379.023,429.102,0.121,0.19,0.452,0.388
194000,-147.708,-26.882,1366.894,438.325,0.188,0.19,0.412,0.387
194500,87.529,-26.474,575.092,441.595,0.176,0.19,0.436,0.387
195000,-60.185,-25.607,492.958,428.278,0.202,0.19,0.409,0.387
195500,50.451,-25.278,340.296,431.379,0.077,0.189,0.448,0.387
196000,-58.787,-24.736,542.146,424.524,0.162,0.188,0.407,0.387
196500,-24.359,-24.65,76.182,423.921,0.127,0.188,0.42,0.388
197000,-66.126,-24.742,1234.408,434.634,0.215,0.188,0.429,0.388
197500,14.686,-25.249,160.157,431.808,0.185,0.187,0.433,0.388
198000,-84.623,-25.619,649.187,435.554,0.089,0.187,0.447,0.388
198500,41.628,-24.938,269.522,436.996,0.116,0.186,0.454,0.389
199000,-66.831,-24.838,287.457,435.312,0.209,0.186,0.407,0.389
199500,36.558,-24.267,199.956,436.498,0.118,0.185,0.447,0.39
200000,-18.782,-23.733,130.114,433.186,0.182,0.186,0.372,0.389
