Timestep,ActorLoss,ActorLossMovingAvg,CriticLoss,CriticLossMovingAvg,ActorGradNorm,ActorGradNormMovingAvg,CriticGradNorm,CriticGradNormMovingAvg
138500,99.167,101.632,216.295,226.456,0.009,0.02,0.474,0.474
139000,92.012,101.421,170.936,225.415,0.01,0.019,0.474,0.474
139500,88.674,101.252,183.603,224.804,0.009,0.019,0.472,0.474
140000,99.438,101.156,202.205,224.396,0.004,0.019,0.474,0.474
140500,82.966,101.321,149.766,224.679,0.011,0.019,0.473,0.474
141000,82.809,100.985,161.623,223.273,0.007,0.019,0.469,0.474
141500,87.58,101.078,176.175,223.542,0.007,0.018,0.472,0.474
142000,122.958,101.454,301.495,224.833,0.005,0.018,0.476,0.474
142500,85.071,101.296,150.698,223.976,0.017,0.018,0.473,0.474
143000,110.207,101.517,285.329,225.112,0.009,0.018,0.473,0.474
143500,98.367,101.489,201.147,224.941,0.013,0.017,0.475,0.474
144000,101.504,101.343,225.361,224.519,0.006,0.017,0.475,0.474
144500,101.213,101.367,244.754,225.033,0.008,0.017,0.472,0.474
145000,117.375,101.613,296.891,226.135,0.008,0.017,0.475,0.474
145500,92.97,101.709,208.121,226.439,0.01,0.017,0.473,0.474
146000,98.335,101.69,220.167,226.482,0.006,0.016,0.474,0.474
146500,104.904,101.946,230.911,227.119,0.007,0.016,0.475,0.474
147000,116.816,102.019,291.765,227.668,0.007,0.016,0.473,0.474
147500,81.324,101.934,158.014,227.288,0.005,0.016,0.471,0.474
148000,111.882,101.854,253.44,226.807,0.008,0.016,0.475,0.474
148500,90.337,101.488,208.809,225.582,0.014,0.016,0.469,0.474
149000,93.142,101.278,197.582,224.823,0.009,0.015,0.473,0.474
149500,126.963,101.444,334.246,225.632,0.011,0.015,0.475,0.474
150000,101.927,101.478,240.035,225.887,0.008,0.015,0.473,0.474
150500,89.857,101.014,180.073,223.986,0.008,0.015,0.473,0.474
151000,90.337,101.013,199.695,224.166,0.005,0.015,0.473,0.474
151500,81.055,100.783,168.636,223.636,0.008,0.014,0.47,0.474
152000,67.16,100.721,117.187,223.481,0.01,0.014,0.471,0.474
152500,94.246,100.63,202.988,223.265,0.006,0.014,0.471,0.474
153000,97.602,100.825,192.089,223.602,0.003,0.013,0.476,0.474
153500,106.491,100.998,247.429,224.201,0.007,0.013,0.473,0.474
154000,100.119,100.705,212.869,222.969,0.007,0.013,0.475,0.474
154500,111.412,100.789,264.115,223.547,0.008,0.013,0.475,0.474
155000,99.02,100.731,217.943,223.596,0.003,0.013,0.471,0.474
155500,83.701,100.744,188.022,223.937,0.006,0.012,0.469,0.474
156000,83.884,100.814,163.376,224.148,0.006,0.012,0.473,0.474
156500,109.772,100.962,267.331,224.855,0.004,0.012,0.472,0.474
157000,103.735,100.872,231.91,224.563,0.005,0.012,0.475,0.474
157500,91.75,100.765,228.127,224.603,0.004,0.012,0.469,0.474
158000,91.295,100.491,196.291,223.561,0.005,0.011,0.473,0.474
158500,123.69,100.488,296.954,223.26,0.007,0.011,0.476,0.474
159000,90.106,100.447,179.348,223.153,0.005,0.011,0.474,0.474
159500,93.668,100.33,220.906,222.906,0.003,0.011,0.471,0.474
