Episode,Reward,RewardMovingAvg,Entropy,EntropyMovingAvg
507,277.49997,207.983,3.503,3.418
508,218.81107,208.222,3.407,3.419
509,209.24449,208.063,3.26,3.416
510,210.87776,207.613,3.08,3.412
511,201.34442,207.286,3.117,3.408
512,192.83331,206.991,3.13,3.406
513,211.16663,206.999,3.62,3.409
514,210.72223,206.945,3.516,3.408
515,176.5111,206.089,3.191,3.403
516,163.7778,205.711,2.792,3.394
517,156.53333,205.914,3.093,3.389
518,223.47774,206.8,3.351,3.388
519,260.33337,208.0,3.572,3.396
520,241.50002,208.697,3.481,3.394
521,173.5,208.526,3.503,3.393
522,261.34445,208.951,3.481,3.394
523,258.85556,209.368,3.62,3.398
524,200.8778,209.134,3.42,3.398
525,190.07777,208.297,3.654,3.398
526,229.63336,208.463,3.654,3.403
527,210.04442,207.772,3.689,3.404
528,180.0667,207.095,3.572,3.403
529,229.97777,207.286,3.108,3.398
530,254.02228,207.571,3.42,3.396
531,226.17776,207.57,3.503,3.394
532,259.5111,207.945,3.537,3.395
533,297.33334,208.943,3.62,3.398
534,235.16669,209.04,3.503,3.4
535,266.55557,209.786,3.516,3.402
536,257.5333,210.217,3.516,3.401
537,269.28885,210.432,3.572,3.403
538,280.1778,211.259,3.689,3.404
539,282.65555,211.791,3.654,3.405
540,236.81111,212.272,3.572,3.404
541,283.8111,212.693,3.537,3.402
542,221.83328,212.782,3.338,3.399
543,219.84447,212.667,3.039,3.393
544,275.19998,212.474,3.55,3.394
545,243.18889,213.298,3.503,3.397
546,253.82228,214.337,3.247,3.401
547,168.97777,215.31,2.677,3.407
548,158.54442,216.225,2.67,3.411
549,254.78888,217.813,3.255,3.419
550,192.61115,217.577,3.303,3.418
551,240.45557,218.374,3.267,3.413
552,270.15555,219.121,3.489,3.412
553,243.27779,219.794,3.385,3.413
554,199.21114,219.752,3.468,3.413
555,230.32219,220.804,3.399,3.414
556,154.42221,221.582,2.822,3.417
557,150.42226,221.305,2.63,3.411
558,267.02222,222.012,3.585,3.411
559,262.37784,222.669,3.654,3.411
560,264.3334,223.206,3.654,3.411
561,277.14444,223.551,3.42,3.409
562,274.32217,223.882,3.468,3.407
563,259.8333,224.93,3.654,3.414
564,306.58893,225.425,3.654,3.415
565,243.05556,225.864,3.399,3.413
566,188.98888,226.129,3.108,3.414
567,154.0111,226.655,2.948,3.42
568,226.36665,226.197,3.481,3.421
569,269.72223,226.877,3.654,3.421
570,224.24442,227.134,3.412,3.418
571,242.87775,227.334,3.55,3.419
572,267.5111,229.36,3.516,3.425
573,298.24442,230.054,3.537,3.427
574,239.25557,230.144,3.689,3.428
575,227.65558,230.133,3.55,3.428
576,264.2333,230.07,3.689,3.432
577,206.9,230.295,3.689,3.432
578,260.77777,231.044,3.689,3.432
579,249.0667,230.905,3.689,3.432
580,322.33334,231.889,3.689,3.433
581,251.36661,231.456,3.689,3.433
582,224.58887,231.513,3.55,3.433
583,281.85553,231.318,3.654,3.433
584,239.73329,231.736,3.55,3.435
585,273.73334,231.693,3.537,3.435
586,300.98886,232.332,3.468,3.434
587,230.44441,232.279,3.156,3.429
588,286.0444,232.361,3.585,3.429
589,265.28885,233.551,3.572,3.433
590,200.80002,233.89,3.654,3.441
591,215.81111,233.764,3.62,3.444
592,225.66667,233.016,3.197,3.441
593,205.81113,233.067,3.329,3.438
594,305.5778,233.449,3.516,3.437
595,249.7,233.658,3.654,3.437
596,336.28894,235.052,3.689,3.438
597,254.84445,235.644,3.537,3.437
598,187.26671,235.703,3.137,3.431
599,283.7,236.386,3.377,3.428
600,219.84445,236.168,2.881,3.42
601,180.4111,235.957,2.95,3.413
602,270.98892,236.974,3.468,3.415
603,155.72221,236.103,3.689,3.416
604,140.59998,234.725,3.689,3.42
605,96.477776,233.797,3.62,3.426
606,187.28888,233.828,3.336,3.43
607,198.1,233.034,3.238,3.427
608,285.44443,233.701,3.585,3.429
609,253.46661,234.143,3.329,3.43
610,215.38889,234.188,3.351,3.432
611,282.38892,234.999,3.62,3.437
612,269.31113,235.763,3.572,3.442
613,282.17776,236.473,3.572,3.441
614,222.38893,236.59,3.199,3.438
615,130.6889,236.132,2.759,3.434
