Timestep,ActorLoss,ActorLossMovingAvg,CriticLoss,CriticLossMovingAvg,ActorGradNorm,ActorGradNormMovingAvg,CriticGradNorm,CriticGradNormMovingAvg
88500,-22.088,32.085,59.805,178.986,0.053,0.051,0.145,0.252
89000,38.997,32.255,95.126,179.609,0.023,0.05,0.231,0.251
89500,69.138,32.288,204.204,180.331,0.028,0.051,0.298,0.251
90000,74.152,31.429,222.048,178.049,0.05,0.05,0.319,0.251
90500,-2.747,30.62,23.097,176.3,0.032,0.05,0.103,0.249
91000,-33.507,29.68,102.829,175.905,0.058,0.05,0.267,0.249
91500,-102.93,27.399,190.601,172.964,0.042,0.05,0.296,0.248
92000,-32.569,26.31,39.617,169.823,0.062,0.05,0.234,0.248
92500,49.723,26.007,78.351,169.116,0.043,0.049,0.306,0.248
93000,-29.153,26.433,170.751,169.203,0.036,0.05,0.231,0.248
93500,167.932,26.898,803.691,170.098,0.023,0.05,0.311,0.247
94000,-107.801,26.15,255.306,171.497,0.029,0.05,0.297,0.248
94500,46.257,25.721,68.326,167.94,0.045,0.05,0.283,0.248
95000,-52.577,25.451,154.695,168.983,0.044,0.05,0.302,0.248
95500,-118.226,23.922,247.584,170.7,0.001,0.049,0.4,0.251
96000,-46.151,23.599,57.428,170.254,0.013,0.048,0.393,0.253
96500,42.626,24.246,85.676,170.833,0.06,0.048,0.231,0.253
97000,-85.078,23.82,322.757,173.403,0.028,0.048,0.269,0.253
97500,117.139,23.44,537.923,172.52,0.008,0.048,0.4,0.254
98000,-42.408,22.546,42.577,171.56,0.049,0.048,0.358,0.255
98500,66.32,22.659,209.974,172.342,0.052,0.048,0.228,0.254
99000,84.15,22.521,374.717,172.984,0.039,0.048,0.284,0.254
99500,101.476,23.172,362.932,176.058,0.029,0.048,0.297,0.254
100000,46.974,23.687,39.097,175.996,0.083,0.048,0.267,0.255
100500,49.268,23.782,149.669,176.783,0.062,0.048,0.233,0.255
101000,-98.894,22.449,313.382,178.479,0.042,0.048,0.271,0.255
101500,47.094,22.794,142.991,178.914,0.053,0.048,0.262,0.255
102000,125.14,24.298,391.489,182.56,0.026,0.047,0.32,0.255
102500,48.733,24.513,151.237,182.52,0.028,0.047,0.285,0.256
103000,-137.582,22.655,470.837,186.399,0.026,0.047,0.296,0.257
103500,49.144,23.002,145.392,187.704,0.026,0.046,0.296,0.258
104000,-22.177,22.963,24.924,187.815,0.035,0.046,0.261,0.258
104500,82.318,22.908,588.226,190.02,0.043,0.046,0.283,0.258
105000,28.53,23.665,53.645,189.801,0.076,0.047,0.306,0.258
105500,143.804,24.453,514.328,192.292,0.039,0.047,0.303,0.258
106000,38.795,25.826,38.838,190.266,0.056,0.047,0.284,0.258
106500,15.264,25.211,34.107,187.866,0.069,0.047,0.041,0.256
107000,40.973,25.187,42.611,187.785,0.055,0.048,0.298,0.256
107500,-24.578,24.837,28.494,187.853,0.084,0.048,0.304,0.257
108000,-19.204,25.224,31.491,185.81,0.037,0.048,0.293,0.257
108500,54.144,25.719,49.443,185.987,0.063,0.048,0.291,0.26
109000,55.379,25.584,129.873,186.041,0.045,0.048,0.298,0.26
109500,82.858,26.906,161.524,186.544,0.039,0.048,0.28,0.26
110000,35.073,26.046,61.606,184.498,0.061,0.048,0.205,0.259
110500,33.388,26.654,76.046,184.604,0.029,0.048,0.265,0.259
111000,9.402,26.21,28.826,184.036,0.039,0.047,0.105,0.257
111500,42.056,25.935,143.49,183.286,0.027,0.047,0.246,0.256
112000,-29.132,25.372,35.615,183.121,0.033,0.047,0.139,0.255
112500,-45.856,25.472,42.857,178.849,0.055,0.048,0.331,0.256
113000,48.361,25.68,158.332,180.24,0.045,0.047,0.29,0.256
113500,59.15,25.403,157.654,177.967,0.026,0.047,0.284,0.256
114000,-29.859,25.443,115.176,177.574,0.036,0.047,0.213,0.255
114500,14.054,24.91,30.738,176.485,0.036,0.047,0.208,0.254
115000,-24.566,24.296,37.606,175.956,0.035,0.047,0.249,0.254
115500,49.901,24.754,180.261,177.182,0.043,0.047,0.298,0.256
116000,38.575,24.993,93.593,177.757,0.029,0.047,0.28,0.257
116500,63.375,25.845,285.75,180.375,0.065,0.047,0.277,0.258
117000,-51.111,24.213,97.022,177.755,0.041,0.047,0.281,0.258
117500,-16.924,23.231,151.511,176.225,0.031,0.047,0.168,0.257
118000,21.342,22.602,23.601,173.107,0.072,0.047,0.216,0.256
118500,-21.816,22.387,68.805,172.67,0.041,0.047,0.196,0.258
119000,44.522,23.358,157.606,172.83,0.031,0.047,0.247,0.258
119500,21.403,22.79,49.089,171.054,0.04,0.047,0.279,0.258
120000,-24.616,22.052,30.179,170.602,0.029,0.047,0.277,0.257
120500,-12.463,21.185,12.34,168.066,0.047,0.047,0.085,0.256
121000,7.749,21.945,11.587,164.662,0.045,0.047,0.077,0.254
121500,39.462,21.303,119.631,162.476,0.048,0.047,0.235,0.254
122000,96.773,21.0,210.909,159.032,0.049,0.047,0.31,0.254
122500,61.038,22.146,216.068,160.252,0.05,0.047,0.321,0.254
123000,144.753,23.282,472.304,164.592,0.039,0.046,0.297,0.255
123500,73.127,23.339,253.031,161.749,0.051,0.046,0.315,0.255
124000,-11.533,23.106,154.5,162.947,0.047,0.046,0.126,0.254
124500,80.907,23.537,341.721,165.764,0.035,0.046,0.264,0.254
125000,17.287,23.108,23.618,164.005,0.066,0.047,0.237,0.254
125500,-19.435,22.365,33.099,162.071,0.033,0.046,0.144,0.252
126000,91.492,22.161,179.445,160.205,0.043,0.047,0.297,0.252
126500,22.886,21.684,64.854,158.171,0.023,0.046,0.167,0.251
127000,-52.93,21.138,94.104,159.003,0.054,0.046,0.223,0.252
127500,137.265,22.235,655.21,164.787,0.031,0.046,0.319,0.252
128000,-52.011,21.908,282.875,166.945,0.045,0.046,0.268,0.254
128500,16.669,21.914,62.837,167.232,0.034,0.046,0.221,0.255
129000,-45.482,21.711,86.793,167.483,0.043,0.046,0.285,0.255
129500,103.161,23.02,172.387,168.854,0.049,0.046,0.302,0.255
130000,37.518,22.996,95.984,169.299,0.015,0.046,0.246,0.255
130500,125.061,24.386,661.524,175.561,0.024,0.045,0.306,0.258
131000,-51.376,23.921,91.781,176.227,0.046,0.045,0.266,0.259
131500,-20.784,24.011,88.243,176.691,0.096,0.044,0.254,0.258
132000,43.116,24.079,66.533,176.845,0.04,0.044,0.303,0.258
132500,104.137,24.126,496.529,177.571,0.038,0.044,0.289,0.258
